order_id,order_date,customer_id,product_id,quantity,unit_price,selling_centre_id,selling_centre_postal_code,customer_postal_code,selling_customer_care_id,total_price
ORD100788,2024-11-27,CUST8471,PROD856,12,750.89,CENTRE4,560018,110039,CARE151,9010.68
ORD100789,2024-08-12,CUST7114,PROD717,25,243.58,CENTRE3,560088,110056,CARE155,6089.5
ORD100790,2025-04-08,CUST1990,PROD301,32,428.64,CENTRE4,560099,110012,CARE148,13716.48
ORD100791,2024-06-14,CUST8916,PROD894,31,152.84,CENTRE16,560026,110044,CARE110,4738.04
ORD100792,2023-08-10,CUST8993,PROD842,9,183.4,CENTRE17,560033,110050,CARE162,1650.6
ORD100793,2024-10-31,CUST1257,PROD298,11,970.22,CENTRE8,560018,110084,CARE103,10672.42
ORD100794,2025-03-25,CUST1108,PROD401,13,445.08,CENTRE1,560054,110024,CARE162,5786.04
ORD100795,2024-05-15,CUST9719,PROD559,15,261.76,CENTRE19,560071,110055,CARE113,3926.4
ORD100796,2023-06-13,CUST7739,PROD281,3,593.59,CENTRE19,560026,110020,CARE141,1780.77
ORD100797,2024-08-04,CUST1194,PROD799,27,495.45,CENTRE19,560039,110037,CARE171,13377.15
ORD100798,2024-10-14,CUST1274,PROD176,49,380.96,CENTRE16,560040,110040,CARE161,18667.04
ORD100799,2023-09-17,CUST9673,PROD291,1,949.22,CENTRE9,560011,110050,CARE178,949.22
ORD100800,2024-08-17,CUST5501,PROD277,18,323.33,CENTRE4,560039,110087,CARE149,5819.94
ORD100801,2024-06-05,CUST9777,PROD852,27,429.54,CENTRE19,560073,110062,CARE139,11597.58
ORD100802,2025-03-12,CUST5697,PROD626,15,685.91,CENTRE6,560081,110005,CARE163,10288.65
ORD100803,2024-09-13,CUST1280,PROD222,48,963.68,CENTRE13,560060,110034,CARE198,46256.64
ORD100804,2025-05-25,CUST9228,PROD486,43,880.64,CENTRE16,560070,110054,CARE136,37867.52
ORD100805,2023-11-04,CUST8054,PROD141,13,937.6,CENTRE14,560024,110023,CARE198,12188.8
ORD100806,2024-08-19,CUST3937,PROD538,49,369.37,CENTRE10,560049,110021,CARE187,18099.13
ORD100807,2023-11-28,CUST2753,PROD385,14,718.51,CENTRE19,560056,110051,CARE189,10059.14
ORD100808,2024-11-16,CUST2578,PROD669,5,823.15,CENTRE5,560013,110088,CARE107,4115.75
ORD100809,2025-03-28,CUST9591,PROD370,12,30.86,CENTRE4,560018,110067,CARE167,370.32
ORD100810,2024-03-03,CUST3439,PROD233,29,967.14,CENTRE11,560068,110014,CARE105,28047.06
ORD100811,2025-02-20,CUST4948,PROD264,40,609.76,CENTRE3,560057,110060,CARE124,24390.4
ORD100812,2024-12-03,CUST4144,PROD698,32,843.06,CENTRE18,560089,110011,CARE111,26977.92
ORD100813,2024-10-08,CUST9625,PROD966,45,665.6,CENTRE6,560041,110045,CARE139,29952.0
ORD100814,2024-09-19,CUST5135,PROD361,21,941.44,CENTRE13,560065,110088,CARE175,19770.24
ORD100815,2024-08-20,CUST6807,PROD105,30,693.78,CENTRE1,560088,110094,CARE195,20813.4
ORD100816,2025-01-27,CUST5379,PROD438,16,790.91,CENTRE13,560092,110013,CARE173,12654.56
ORD100817,2024-03-01,CUST7502,PROD577,28,247.28,CENTRE18,560046,110084,CARE169,6923.84
ORD100818,2024-04-26,CUST2294,PROD826,26,557.2,CENTRE18,560060,110052,CARE122,14487.2
ORD100819,2024-02-07,CUST7112,PROD258,50,316.18,CENTRE17,560046,110002,CARE182,15809.0
ORD100820,2023-08-28,CUST7652,PROD140,3,958.9,CENTRE16,560055,110021,CARE140,2876.7
ORD100821,2024-03-12,CUST8520,PROD257,39,369.23,CENTRE3,560060,110041,CARE194,14399.97
ORD100822,2024-09-04,CUST4984,PROD430,48,814.13,CENTRE17,560054,110017,CARE106,39078.24
ORD100823,2024-02-05,CUST4700,PROD711,25,130.83,CENTRE19,560053,110074,CARE168,3270.75
ORD100824,2024-09-18,CUST5914,PROD152,47,868.28,CENTRE18,560060,110065,CARE103,40809.16
ORD100825,2025-01-04,CUST2320,PROD892,21,859.07,CENTRE4,560004,110050,CARE106,18040.47
ORD100826,2025-02-14,CUST1519,PROD740,26,394.59,CENTRE7,560072,110088,CARE138,10259.34
ORD100827,2025-04-15,CUST2531,PROD730,40,910.69,CENTRE4,560004,110059,CARE149,36427.6
ORD100828,2024-06-23,CUST7640,PROD963,48,399.05,CENTRE6,560099,110002,CARE124,19154.4
ORD100829,2024-05-10,CUST7213,PROD777,37,978.21,CENTRE20,560054,110063,CARE145,36193.77
ORD100830,2023-06-30,CUST7179,PROD408,39,262.98,CENTRE6,560012,110084,CARE168,10256.22
ORD100831,2024-10-19,CUST8798,PROD602,35,99.35,CENTRE1,560097,110086,CARE106,3477.25
ORD100832,2024-04-28,CUST1919,PROD908,34,824.48,CENTRE18,560018,110052,CARE187,28032.32
ORD100833,2023-12-04,CUST1154,PROD686,42,243.11,CENTRE15,560079,110055,CARE155,10210.62
ORD100834,2024-10-12,CUST3807,PROD663,46,218.28,CENTRE11,560039,110099,CARE194,10040.88
ORD100835,2024-01-04,CUST2354,PROD466,3,891.34,CENTRE4,560032,110007,CARE165,2674.02
ORD100836,2024-05-29,CUST9189,PROD174,34,916.73,CENTRE2,560075,110039,CARE167,31168.82
ORD100837,2024-02-20,CUST8109,PROD902,7,635.04,CENTRE5,560066,110055,CARE122,4445.28
ORD100838,2024-05-14,CUST6427,PROD824,29,880.67,CENTRE19,560048,110034,CARE165,25539.43
ORD100839,2024-03-13,CUST2562,PROD425,30,769.07,CENTRE7,560017,110095,CARE147,23072.1
ORD100840,2025-01-31,CUST9653,PROD638,3,412.23,CENTRE6,560080,110082,CARE187,1236.69
ORD100841,2025-05-19,CUST1697,PROD325,16,43.54,CENTRE3,560070,110015,CARE189,696.64
ORD100842,2024-03-09,CUST4764,PROD288,34,867.78,CENTRE18,560073,110078,CARE105,29504.52
ORD100843,2024-12-21,CUST4463,PROD633,35,824.97,CENTRE9,560038,110058,CARE127,28873.95
ORD100844,2023-06-11,CUST8790,PROD169,26,941.09,CENTRE2,560007,110065,CARE112,24468.34
ORD100845,2024-11-11,CUST5441,PROD905,48,476.38,CENTRE3,560097,110048,CARE158,22866.24
ORD100846,2023-12-13,CUST1762,PROD617,3,418.83,CENTRE4,560051,110061,CARE123,1256.49
ORD100847,2023-08-27,CUST2218,PROD263,36,842.75,CENTRE17,560017,110092,CARE128,30339.0
ORD100848,2024-02-03,CUST5593,PROD525,25,720.21,CENTRE10,560052,110043,CARE191,18005.25
ORD100849,2024-07-21,CUST9897,PROD656,34,877.99,CENTRE12,560086,110069,CARE140,29851.66
ORD100850,2024-10-13,CUST1539,PROD649,49,822.04,CENTRE18,560001,110047,CARE109,40279.96
ORD100851,2024-12-20,CUST3938,PROD513,41,826.16,CENTRE6,560060,110015,CARE191,33872.56
ORD100852,2024-02-02,CUST6152,PROD194,4,701.5,CENTRE14,560098,110023,CARE126,2806.0
ORD100853,2025-05-08,CUST1256,PROD457,13,511.27,CENTRE1,560067,110055,CARE163,6646.51
ORD100854,2024-09-30,CUST4394,PROD326,19,358.34,CENTRE8,560059,110069,CARE126,6808.46
ORD100855,2025-03-23,CUST3362,PROD318,29,606.09,CENTRE10,560007,110098,CARE173,17576.61
ORD100856,2025-05-29,CUST7525,PROD779,26,815.29,CENTRE2,560011,110050,CARE181,21197.54
ORD100857,2024-10-15,CUST2260,PROD439,20,740.41,CENTRE17,560008,110087,CARE178,14808.2
ORD100858,2024-09-01,CUST5903,PROD439,50,458.73,CENTRE10,560035,110011,CARE101,22936.5
ORD100859,2023-06-18,CUST3661,PROD469,19,37.08,CENTRE18,560084,110020,CARE105,704.52
ORD100860,2023-09-04,CUST4939,PROD400,30,61.58,CENTRE15,560014,110001,CARE148,1847.4
ORD100861,2024-03-28,CUST7375,PROD323,11,645.18,CENTRE5,560043,110044,CARE126,7096.98
ORD100862,2024-01-13,CUST9856,PROD870,28,633.85,CENTRE19,560077,110091,CARE188,17747.8
ORD100863,2024-07-19,CUST6435,PROD733,19,793.11,CENTRE16,560013,110076,CARE114,15069.09
ORD100864,2025-05-09,CUST7288,PROD643,40,144.73,CENTRE11,560038,110034,CARE137,5789.2
ORD100865,2024-02-05,CUST3292,PROD586,4,406.66,CENTRE17,560073,110026,CARE100,1626.64
ORD100866,2024-04-09,CUST2284,PROD674,45,632.01,CENTRE12,560062,110066,CARE130,28440.45
ORD100867,2025-04-10,CUST9204,PROD943,34,320.58,CENTRE20,560089,110079,CARE184,10899.72
ORD100868,2025-01-16,CUST6666,PROD870,10,91.41,CENTRE18,560043,110094,CARE142,914.1
ORD100869,2024-06-12,CUST1879,PROD764,30,166.24,CENTRE17,560008,110059,CARE122,4987.2
ORD100870,2024-09-27,CUST2600,PROD109,42,521.2,CENTRE7,560016,110056,CARE149,21890.4
ORD100871,2024-12-18,CUST8161,PROD217,29,969.97,CENTRE4,560095,110007,CARE129,28129.13
ORD100872,2024-11-25,CUST4803,PROD784,6,832.32,CENTRE2,560075,110060,CARE147,4993.92
ORD100873,2024-05-18,CUST2245,PROD454,47,765.53,CENTRE8,560087,110037,CARE151,35979.91
ORD100874,2024-08-09,CUST6580,PROD556,33,848.49,CENTRE2,560066,110006,CARE105,28000.17
ORD100875,2024-12-15,CUST7499,PROD346,8,688.9,CENTRE7,560095,110016,CARE119,5511.2
ORD100876,2024-05-04,CUST6347,PROD757,12,794.72,CENTRE5,560092,110063,CARE118,9536.64
ORD100877,2024-05-26,CUST1485,PROD728,50,326.21,CENTRE10,560007,110059,CARE176,16310.5
ORD100878,2025-05-20,CUST5478,PROD736,38,483.58,CENTRE7,560090,110047,CARE131,18376.04
ORD100879,2024-09-07,CUST8381,PROD349,45,737.82,CENTRE5,560027,110007,CARE179,33201.9
ORD100880,2024-03-04,CUST9038,PROD140,35,268.07,CENTRE20,560067,110077,CARE185,9382.45
ORD100881,2024-04-09,CUST4737,PROD798,9,690.59,CENTRE18,560019,110088,CARE133,6215.31
ORD100882,2024-02-13,CUST6829,PROD428,26,828.5,CENTRE7,560072,110048,CARE154,21541.0
ORD100883,2024-01-23,CUST7150,PROD490,27,801.53,CENTRE19,560095,110033,CARE187,21641.31
ORD100884,2023-10-02,CUST8075,PROD915,21,206.68,CENTRE12,560064,110055,CARE173,4340.28
ORD100885,2023-12-15,CUST4043,PROD216,29,420.35,CENTRE9,560018,110044,CARE190,12190.15
ORD100886,2024-04-19,CUST7227,PROD495,2,190.07,CENTRE5,560029,110087,CARE180,380.14
ORD100887,2023-10-01,CUST2404,PROD362,12,877.63,CENTRE20,560087,110038,CARE139,10531.56
ORD100888,2024-11-30,CUST5839,PROD653,30,945.31,CENTRE14,560082,110099,CARE126,28359.3
ORD100889,2025-05-07,CUST5037,PROD841,38,885.5,CENTRE3,560020,110004,CARE183,33649.0
ORD100890,2023-12-07,CUST2204,PROD389,46,232.24,CENTRE18,560039,110070,CARE194,10683.04
ORD100891,2023-12-14,CUST2344,PROD125,13,948.63,CENTRE9,560081,110035,CARE134,12332.19
ORD100892,2024-01-08,CUST5390,PROD629,30,923.88,CENTRE9,560040,110023,CARE152,27716.4
ORD100893,2024-10-08,CUST3526,PROD941,6,650.64,CENTRE13,560093,110038,CARE188,3903.84
ORD100894,2024-03-10,CUST7225,PROD888,17,630.36,CENTRE6,560001,110046,CARE101,10716.12
ORD100895,2025-01-24,CUST3527,PROD483,21,907.78,CENTRE13,560063,110054,CARE153,19063.38
ORD100896,2024-11-19,CUST7383,PROD626,45,974.39,CENTRE15,560080,110003,CARE152,43847.55
ORD100897,2025-02-01,CUST6188,PROD922,42,206.28,CENTRE3,560089,110058,CARE148,8663.76
ORD100898,2024-03-16,CUST6909,PROD620,46,704.25,CENTRE9,560026,110042,CARE135,32395.5
ORD100899,2023-09-11,CUST2745,PROD556,11,177.07,CENTRE14,560015,110039,CARE124,1947.77
ORD100900,2023-12-16,CUST2499,PROD598,46,407.02,CENTRE5,560009,110082,CARE199,18722.92
ORD100901,2024-03-30,CUST1085,PROD144,47,434.61,CENTRE18,560001,110005,CARE162,20426.67
ORD100902,2024-01-19,CUST6050,PROD403,8,267.56,CENTRE7,560020,110077,CARE132,2140.48
ORD100903,2024-06-04,CUST8286,PROD767,6,98.17,CENTRE3,560078,110015,CARE176,589.02
ORD100904,2023-12-01,CUST6896,PROD297,8,374.24,CENTRE9,560016,110046,CARE101,2993.92
ORD100905,2024-04-05,CUST5419,PROD428,46,947.77,CENTRE7,560067,110094,CARE180,43597.42
ORD100906,2023-06-15,CUST2674,PROD626,29,126.18,CENTRE12,560013,110005,CARE188,3659.22
ORD100907,2025-05-26,CUST3170,PROD184,41,721.4,CENTRE19,560032,110069,CARE150,29577.4
ORD100908,2024-11-28,CUST2430,PROD198,24,440.81,CENTRE17,560027,110095,CARE105,10579.44
ORD100909,2023-10-08,CUST4070,PROD271,6,920.79,CENTRE20,560014,110051,CARE189,5524.74
ORD100910,2024-03-07,CUST8061,PROD891,34,459.17,CENTRE6,560061,110032,CARE198,15611.78
ORD100911,2023-07-17,CUST8353,PROD650,46,676.87,CENTRE14,560004,110023,CARE157,31136.02
ORD100912,2023-07-26,CUST9395,PROD646,25,127.33,CENTRE5,560065,110011,CARE116,3183.25
ORD100913,2024-12-18,CUST7685,PROD107,47,716.43,CENTRE11,560057,110069,CARE184,33672.21
ORD100914,2024-03-26,CUST2692,PROD741,33,198.64,CENTRE14,560051,110013,CARE188,6555.12
ORD100915,2025-05-15,CUST1430,PROD167,40,863.32,CENTRE13,560008,110017,CARE128,34532.8
ORD100916,2023-10-08,CUST2468,PROD315,11,784.3,CENTRE1,560016,110094,CARE109,8627.3
ORD100917,2025-03-15,CUST6798,PROD786,25,295.08,CENTRE20,560039,110019,CARE181,7377.0
ORD100918,2024-10-15,CUST2524,PROD744,36,499.23,CENTRE8,560052,110082,CARE114,17972.28
ORD100919,2023-09-14,CUST6315,PROD892,25,138.9,CENTRE3,560062,110064,CARE114,3472.5
ORD100920,2023-06-13,CUST7311,PROD318,3,857.77,CENTRE9,560024,110056,CARE120,2573.31
ORD100921,2025-01-08,CUST1202,PROD985,50,604.08,CENTRE4,560031,110036,CARE162,30204.0
ORD100922,2024-03-18,CUST5781,PROD801,11,995.26,CENTRE18,560070,110045,CARE108,10947.86
ORD100923,2024-09-23,CUST7779,PROD534,22,290.14,CENTRE4,560034,110059,CARE123,6383.08
ORD100924,2024-10-03,CUST7353,PROD955,37,680.42,CENTRE18,560079,110089,CARE168,25175.54
ORD100925,2024-08-25,CUST2387,PROD206,43,424.15,CENTRE14,560088,110080,CARE141,18238.45
ORD100926,2024-05-14,CUST4977,PROD310,10,414.44,CENTRE3,560057,110032,CARE121,4144.4
ORD100927,2023-12-06,CUST9537,PROD650,11,154.48,CENTRE11,560085,110094,CARE194,1699.28
ORD100928,2023-07-23,CUST3778,PROD948,10,297.29,CENTRE3,560079,110068,CARE132,2972.9
ORD100929,2024-02-14,CUST7237,PROD819,12,269.18,CENTRE12,560016,110073,CARE187,3230.16
ORD100930,2024-10-02,CUST3777,PROD999,50,621.5,CENTRE11,560056,110059,CARE191,31075.0
ORD100931,2023-09-25,CUST3274,PROD859,46,908.25,CENTRE9,560019,110006,CARE188,41779.5
ORD100932,2023-08-06,CUST5405,PROD893,4,375.94,CENTRE5,560082,110010,CARE150,1503.76
ORD100933,2024-07-15,CUST5933,PROD545,27,687.42,CENTRE8,560003,110042,CARE136,18560.34
ORD100934,2024-10-16,CUST5397,PROD762,20,463.58,CENTRE9,560024,110048,CARE168,9271.6
ORD100935,2023-08-15,CUST9079,PROD936,20,20.22,CENTRE1,560019,110005,CARE136,404.4
ORD100936,2025-01-11,CUST3390,PROD173,47,141.87,CENTRE4,560096,110019,CARE136,6667.89
ORD100937,2025-03-06,CUST2036,PROD864,50,330.01,CENTRE13,560085,110078,CARE172,16500.5
ORD100938,2025-05-03,CUST3739,PROD802,29,696.09,CENTRE8,560031,110093,CARE133,20186.61
ORD100939,2023-07-25,CUST8121,PROD257,19,689.98,CENTRE13,560022,110082,CARE113,13109.62
ORD100940,2023-11-03,CUST5521,PROD124,41,716.2,CENTRE4,560066,110013,CARE197,29364.2
ORD100941,2023-10-31,CUST7899,PROD570,12,711.37,CENTRE4,560095,110049,CARE115,8536.44
ORD100942,2024-12-28,CUST5911,PROD834,8,738.74,CENTRE6,560090,110066,CARE150,5909.92
ORD100943,2024-04-07,CUST8933,PROD439,9,263.66,CENTRE17,560070,110093,CARE125,2372.94
ORD100944,2023-08-27,CUST2260,PROD138,13,104.33,CENTRE10,560026,110011,CARE111,1356.29
ORD100945,2024-02-10,CUST6916,PROD189,1,68.16,CENTRE19,560061,110044,CARE171,68.16
ORD100946,2023-09-30,CUST5123,PROD175,40,339.53,CENTRE16,560062,110082,CARE163,13581.2
ORD100947,2024-12-23,CUST5040,PROD155,49,242.49,CENTRE4,560038,110096,CARE125,11882.01
ORD100948,2024-07-31,CUST9123,PROD282,17,909.14,CENTRE17,560038,110039,CARE116,15455.38
ORD100949,2025-02-10,CUST4203,PROD913,1,996.77,CENTRE12,560086,110055,CARE166,996.77
ORD100950,2025-01-31,CUST8501,PROD357,30,939.93,CENTRE19,560013,110052,CARE104,28197.9
ORD100951,2025-02-23,CUST2752,PROD671,32,967.54,CENTRE10,560076,110003,CARE160,30961.28
ORD100952,2024-01-18,CUST3219,PROD172,32,602.25,CENTRE18,560064,110024,CARE161,19272.0
ORD100953,2024-11-17,CUST5991,PROD688,35,750.76,CENTRE9,560048,110096,CARE113,26276.6
ORD100954,2024-06-24,CUST1110,PROD941,1,55.06,CENTRE20,560086,110033,CARE114,55.06
ORD100955,2024-09-04,CUST7483,PROD333,39,261.12,CENTRE4,560036,110093,CARE129,10183.68
ORD100956,2024-08-27,CUST6443,PROD364,32,623.46,CENTRE2,560051,110084,CARE104,19950.72
ORD100957,2024-03-31,CUST7224,PROD517,16,309.48,CENTRE6,560050,110096,CARE149,4951.68
ORD100958,2025-01-23,CUST6399,PROD497,14,400.75,CENTRE11,560090,110011,CARE123,5610.5
ORD100959,2024-08-13,CUST8212,PROD561,38,377.19,CENTRE13,560014,110056,CARE110,14333.22
ORD100960,2024-04-08,CUST6484,PROD745,43,968.38,CENTRE6,560060,110015,CARE197,41640.34
ORD100961,2025-01-03,CUST8055,PROD514,31,563.96,CENTRE12,560054,110025,CARE188,17482.76
ORD100962,2025-02-25,CUST3230,PROD543,30,584.68,CENTRE18,560055,110074,CARE108,17540.4
ORD100963,2023-08-01,CUST5922,PROD423,27,267.69,CENTRE18,560019,110034,CARE130,7227.63
ORD100964,2025-02-14,CUST6253,PROD117,29,508.71,CENTRE20,560004,110039,CARE155,14752.59
ORD100965,2023-09-10,CUST4290,PROD498,6,931.02,CENTRE13,560037,110079,CARE178,5586.12
ORD100966,2023-12-30,CUST8848,PROD789,39,879.12,CENTRE16,560059,110066,CARE147,34285.68
ORD100967,2025-03-02,CUST6147,PROD221,39,140.6,CENTRE19,560016,110070,CARE156,5483.4
ORD100968,2024-01-03,CUST3910,PROD647,1,324.14,CENTRE5,560073,110032,CARE194,324.14
ORD100969,2024-02-26,CUST7524,PROD106,16,535.12,CENTRE9,560050,110089,CARE118,8561.92
ORD100970,2025-04-07,CUST6228,PROD756,36,150.38,CENTRE1,560002,110007,CARE156,5413.68
ORD100971,2023-08-23,CUST5775,PROD837,18,125.67,CENTRE17,560075,110048,CARE176,2262.06
ORD100972,2023-11-08,CUST9044,PROD733,40,53.72,CENTRE5,560039,110074,CARE198,2148.8
ORD100973,2024-02-01,CUST4971,PROD164,41,136.59,CENTRE5,560005,110061,CARE105,5600.19
ORD100974,2023-11-25,CUST6339,PROD874,36,872.96,CENTRE5,560083,110028,CARE184,31426.56
ORD100975,2024-12-17,CUST7161,PROD863,14,836.46,CENTRE13,560084,110098,CARE164,11710.44
ORD100976,2023-08-16,CUST5592,PROD699,4,750.35,CENTRE19,560085,110056,CARE198,3001.4
ORD100977,2023-11-08,CUST7437,PROD146,12,926.97,CENTRE9,560080,110036,CARE124,11123.64
ORD100978,2023-06-03,CUST6980,PROD817,10,290.1,CENTRE2,560057,110096,CARE198,2901.0
ORD100979,2024-07-23,CUST2865,PROD968,4,878.17,CENTRE12,560006,110089,CARE126,3512.68
ORD100980,2024-09-04,CUST4273,PROD174,42,616.8,CENTRE8,560046,110024,CARE192,25905.6
ORD100981,2025-05-06,CUST9939,PROD466,23,763.95,CENTRE20,560018,110036,CARE140,17570.85
ORD100982,2025-01-29,CUST3947,PROD614,3,271.12,CENTRE14,560060,110065,CARE105,813.36
ORD100983,2024-09-24,CUST1440,PROD208,10,319.88,CENTRE15,560093,110086,CARE172,3198.8
ORD100984,2024-03-25,CUST8563,PROD396,3,893.75,CENTRE6,560059,110006,CARE101,2681.25
ORD100985,2023-07-04,CUST4434,PROD905,43,322.39,CENTRE15,560036,110078,CARE119,13862.77
ORD100986,2024-01-24,CUST8183,PROD802,37,994.62,CENTRE12,560002,110052,CARE143,36800.94
ORD100987,2024-03-22,CUST5773,PROD408,39,766.04,CENTRE15,560021,110024,CARE132,29875.56
ORD100988,2025-05-24,CUST2133,PROD721,20,159.75,CENTRE17,560046,110087,CARE122,3195.0
ORD100989,2024-03-16,CUST7703,PROD188,22,854.5,CENTRE10,560065,110037,CARE144,18799.0
ORD100990,2025-05-20,CUST9180,PROD388,6,660.85,CENTRE9,560065,110035,CARE159,3965.1
ORD100991,2024-09-07,CUST3280,PROD883,4,800.24,CENTRE14,560027,110001,CARE125,3200.96
ORD100992,2023-08-12,CUST5961,PROD548,7,62.69,CENTRE17,560045,110053,CARE182,438.83
ORD100993,2025-05-04,CUST4965,PROD490,27,157.13,CENTRE8,560091,110027,CARE107,4242.51
ORD100994,2024-01-26,CUST5139,PROD504,12,237.56,CENTRE10,560068,110003,CARE150,2850.72
ORD100995,2024-02-26,CUST3525,PROD941,11,45.5,CENTRE3,560050,110054,CARE148,500.5
ORD100996,2025-03-02,CUST7932,PROD776,44,267.62,CENTRE10,560066,110085,CARE119,11775.28
ORD100997,2025-01-24,CUST7176,PROD131,19,708.9,CENTRE14,560009,110017,CARE137,13469.1
ORD100998,2025-04-08,CUST2211,PROD585,40,442.07,CENTRE11,560023,110036,CARE164,17682.8
ORD100999,2023-12-20,CUST8357,PROD260,43,995.25,CENTRE3,560084,110035,CARE108,42795.75
ORD101000,2024-08-09,CUST8851,PROD646,45,927.93,CENTRE3,560020,110060,CARE128,41756.85
ORD101001,2023-09-26,CUST7566,PROD325,45,50.38,CENTRE3,560046,110077,CARE123,2267.1
ORD101002,2024-12-09,CUST9755,PROD239,39,362.95,CENTRE8,560084,110082,CARE180,14155.05
ORD101003,2024-01-17,CUST9300,PROD864,37,711.94,CENTRE3,560093,110041,CARE124,26341.78
ORD101004,2025-03-25,CUST7853,PROD500,36,490.35,CENTRE6,560073,110013,CARE142,17652.6
ORD101005,2023-10-31,CUST9907,PROD915,12,498.06,CENTRE19,560044,110029,CARE184,5976.72
ORD101006,2024-02-28,CUST1602,PROD916,30,847.38,CENTRE2,560059,110029,CARE192,25421.4
ORD101007,2023-10-24,CUST6890,PROD969,48,868.21,CENTRE3,560092,110003,CARE156,41674.08
ORD101008,2023-08-13,CUST9796,PROD658,38,132.42,CENTRE10,560018,110091,CARE103,5031.96
ORD101009,2023-08-01,CUST2392,PROD402,24,102.64,CENTRE18,560036,110042,CARE156,2463.36
ORD101010,2023-11-17,CUST2791,PROD749,3,869.49,CENTRE16,560098,110029,CARE108,2608.47
ORD101011,2024-04-10,CUST5067,PROD247,6,188.85,CENTRE1,560085,110009,CARE131,1133.1
ORD101012,2025-01-30,CUST6816,PROD405,50,176.61,CENTRE14,560039,110079,CARE177,8830.5
ORD101013,2025-01-03,CUST3725,PROD793,20,513.65,CENTRE17,560051,110037,CARE167,10273.0
ORD101014,2024-03-22,CUST1725,PROD914,21,280.06,CENTRE5,560009,110094,CARE136,5881.26
ORD101015,2024-08-23,CUST7547,PROD987,24,891.99,CENTRE16,560083,110092,CARE171,21407.76
ORD101016,2023-10-06,CUST6432,PROD846,25,589.82,CENTRE16,560062,110078,CARE120,14745.5
ORD101017,2024-09-22,CUST8052,PROD763,5,587.71,CENTRE17,560049,110059,CARE118,2938.55
ORD101018,2025-05-06,CUST2735,PROD482,49,971.91,CENTRE18,560061,110076,CARE170,47623.59
ORD101019,2024-04-07,CUST1172,PROD111,28,530.76,CENTRE4,560078,110054,CARE140,14861.28
ORD101020,2025-05-17,CUST2615,PROD666,36,575.08,CENTRE13,560085,110082,CARE107,20702.88
ORD101021,2024-07-17,CUST5239,PROD995,5,422.25,CENTRE1,560024,110077,CARE114,2111.25
ORD101022,2024-03-05,CUST4637,PROD668,19,86.07,CENTRE20,560074,110043,CARE187,1635.33
ORD101023,2024-10-25,CUST9366,PROD244,31,770.57,CENTRE7,560091,110070,CARE108,23887.67
ORD101024,2024-12-04,CUST9499,PROD226,9,680.14,CENTRE1,560065,110050,CARE152,6121.26
ORD101025,2024-10-18,CUST4621,PROD142,8,888.49,CENTRE14,560085,110061,CARE166,7107.92
ORD101026,2024-08-22,CUST8303,PROD105,45,35.7,CENTRE18,560068,110072,CARE168,1606.5
ORD101027,2023-08-22,CUST7129,PROD686,18,684.5,CENTRE12,560034,110002,CARE102,12321.0
ORD101028,2025-02-02,CUST7408,PROD710,22,683.83,CENTRE8,560017,110044,CARE179,15044.26
ORD101029,2023-07-11,CUST8586,PROD503,34,400.23,CENTRE17,560090,110044,CARE192,13607.82
ORD101030,2024-08-16,CUST9199,PROD650,27,594.44,CENTRE20,560042,110041,CARE121,16049.88
ORD101031,2024-04-26,CUST3469,PROD660,34,951.71,CENTRE2,560076,110045,CARE192,32358.14
ORD101032,2025-02-08,CUST6651,PROD187,14,838.61,CENTRE20,560075,110057,CARE141,11740.54
ORD101033,2024-02-12,CUST1402,PROD412,45,162.24,CENTRE15,560045,110020,CARE147,7300.8
ORD101034,2023-06-27,CUST8909,PROD315,14,90.25,CENTRE6,560075,110060,CARE104,1263.5
ORD101035,2023-09-02,CUST2712,PROD866,40,832.39,CENTRE17,560080,110096,CARE118,33295.6
ORD101036,2024-01-21,CUST5840,PROD859,4,662.94,CENTRE8,560052,110064,CARE113,2651.76
ORD101037,2025-04-21,CUST7815,PROD843,7,459.51,CENTRE6,560009,110027,CARE187,3216.57
ORD101038,2025-01-10,CUST2406,PROD452,37,955.65,CENTRE3,560006,110069,CARE129,35359.05
ORD101039,2025-01-22,CUST2901,PROD316,47,598.26,CENTRE12,560004,110090,CARE100,28118.22
ORD101040,2023-06-22,CUST3321,PROD522,41,15.75,CENTRE5,560094,110022,CARE148,645.75
ORD101041,2025-04-19,CUST6707,PROD761,34,970.07,CENTRE17,560021,110087,CARE100,32982.38
ORD101042,2024-03-02,CUST6110,PROD971,6,659.61,CENTRE12,560030,110050,CARE172,3957.66
ORD101043,2025-01-11,CUST6620,PROD624,31,951.39,CENTRE2,560013,110033,CARE107,29493.09
ORD101044,2023-07-12,CUST8460,PROD245,47,331.67,CENTRE14,560086,110052,CARE149,15588.49
ORD101045,2023-11-27,CUST4389,PROD264,45,734.23,CENTRE16,560014,110005,CARE198,33040.35
ORD101046,2024-09-24,CUST9537,PROD288,39,736.98,CENTRE13,560064,110085,CARE172,28742.22
ORD101047,2024-11-13,CUST8912,PROD326,46,957.83,CENTRE6,560087,110074,CARE115,44060.18
ORD101048,2025-03-29,CUST6706,PROD731,19,573.47,CENTRE12,560061,110011,CARE128,10895.93
ORD101049,2024-08-26,CUST8801,PROD954,28,219.25,CENTRE4,560042,110081,CARE197,6139.0
ORD101050,2024-03-11,CUST2599,PROD358,39,58.2,CENTRE11,560098,110063,CARE180,2269.8
